,Azimuth,Elevation
1352,43.0,24.0
1353,43.0,24.0
1354,43.0,34.0
1355,43.0,22.0
1356,43.0,22.0
1357,43.0,21.0
1358,43.0,21.0
1359,43.0,31.0
1360,43.0,27.0
1361,43.0,26.0
1362,43.0,26.0
1363,43.0,24.0
1364,43.0,24.0
1365,43.0,22.0
1366,43.0,22.0
1367,43.0,21.0
1368,43.0,34.0
1369,43.0,27.0
1370,43.0,26.0
1371,43.0,26.0
1372,43.0,24.0
1373,43.0,22.0
1374,43.0,22.0
1375,43.0,31.0
1376,43.0,27.0
1377,43.0,25.0
1378,43.0,25.0
1379,43.0,24.0
1380,43.0,22.0
1381,43.0,20.0
1382,43.0,19.0
1383,43.0,31.0
1384,43.0,27.0
1385,43.0,25.0
1386,43.0,24.0
1387,43.0,22.0
1388,43.0,20.0
1389,43.0,19.0
1390,43.0,34.0
1391,43.0,30.0
1392,43.0,27.0
1393,43.0,25.0
1394,43.0,24.0
1395,43.0,22.0
1396,43.0,20.0
1397,43.0,30.0
1398,43.0,27.0
1399,43.0,25.0
1400,43.0,22.0
1401,43.0,20.0
1402,43.0,22.0
1403,43.0,25.0
1404,43.0,33.0
1405,43.0,19.0
1406,43.0,34.0
1407,43.0,18.0
1408,43.0,34.0
1409,43.0,34.0
1410,43.0,33.0
1411,43.0,21.0
1412,43.0,21.0
1413,43.0,20.0
1414,43.0,24.0
1415,43.0,28.0
1416,43.0,22.0
1417,43.0,31.0
1418,43.0,31.0
1419,43.0,20.0
1420,43.0,19.0
1421,43.0,26.0
1422,43.0,24.0
1423,43.0,20.0
1424,43.0,31.0
1425,43.0,22.0
1426,43.0,27.0
1427,43.0,25.0
1428,43.0,30.0
1429,43.0,43.0
1430,43.0,34.0
1431,43.0,34.0
1432,43.0,34.0
1433,43.0,33.0
1434,43.0,19.0
1435,43.0,18.0
1436,43.0,20.0
1437,43.0,24.0
1438,43.0,20.0
1439,43.0,22.0
1440,43.0,23.0
1441,43.0,20.0
1442,43.0,29.0
1443,43.0,21.0
1444,43.0,23.0
1445,43.0,20.0
1446,43.0,21.0
1447,43.0,29.0
1448,43.0,23.0
1449,43.0,25.0
1450,43.0,19.0
1451,43.0,27.0
1452,43.0,21.0
1453,43.0,29.0
1454,43.0,23.0
1455,43.0,25.0
1456,43.0,19.0
1457,43.0,27.0
1458,43.0,21.0
1459,43.0,23.0
1460,43.0,29.0
1461,43.0,19.0
1462,43.0,25.0
1463,43.0,21.0
1464,43.0,27.0
1465,43.0,32.0
1466,43.0,23.0
1467,43.0,28.0
1468,43.0,19.0
1469,43.0,25.0
1470,43.0,30.0
1471,43.0,21.0
1472,43.0,26.0
1473,43.0,32.0
1474,43.0,23.0
1475,43.0,28.0
1476,43.0,19.0
1477,43.0,25.0
1478,43.0,21.0
1479,43.0,30.0
1480,43.0,26.0
1481,43.0,23.0
1482,43.0,32.0
1483,43.0,19.0
1484,43.0,28.0
1485,43.0,24.0
1486,43.0,30.0
1487,43.0,26.0
1488,43.0,22.0
1489,43.0,32.0
1490,43.0,28.0
1491,43.0,24.0
1492,43.0,30.0
1493,43.0,26.0
1494,43.0,22.0
1495,43.0,19.0
1496,43.0,32.0
1497,43.0,28.0
1498,43.0,24.0
1499,43.0,18.0
1500,43.0,26.0
1501,43.0,22.0
1502,43.0,30.0
1503,43.0,24.0
1504,43.0,28.0
1505,43.0,32.0
1506,43.0,18.0
1507,43.0,26.0
1508,43.0,30.0
1509,43.0,33.0
1510,43.0,28.0
1511,43.0,31.0
1512,43.0,26.0
1513,43.0,30.0
1514,43.0,33.0
1515,43.0,28.0
1516,43.0,31.0
1517,43.0,26.0
1518,43.0,29.0
1519,43.0,33.0
1520,43.0,31.0
1521,43.0,26.0
1522,43.0,29.0
1523,43.0,33.0
1524,43.0,31.0
1525,43.0,31.0
1526,43.0,29.0
1527,43.0,33.0
1528,43.0,31.0
1529,43.0,29.0
1530,43.0,33.0
1531,43.0,31.0
1532,43.0,29.0
1533,43.0,33.0
1534,43.0,31.0
1535,43.0,33.0
1536,43.0,31.0
1537,43.0,32.0
1538,43.0,32.0
1539,43.0,32.0
1540,43.0,43.0
1541,43.0,43.0
1542,43.0,43.0
1543,43.0,43.0
1544,43.0,43.0
1545,43.0,42.0
1546,43.0,42.0
1547,43.0,42.0
1548,43.0,42.0
1549,44.0,43.0
1550,44.0,42.0
1551,44.0,42.0
1552,44.0,42.0
1553,44.0,43.0
1554,44.0,42.0
1555,44.0,42.0
1556,44.0,42.0
1557,44.0,41.0
1558,44.0,41.0
1559,44.0,43.0
1560,44.0,42.0
1561,44.0,41.0
1562,44.0,41.0
1563,44.0,41.0
1564,44.0,42.0
1565,44.0,41.0
1566,44.0,41.0
1567,44.0,41.0
1568,44.0,41.0
1569,44.0,41.0
1570,44.0,42.0
1571,44.0,42.0
1572,44.0,42.0
1573,44.0,41.0
1574,44.0,41.0
1575,44.0,41.0
1576,44.0,41.0
1577,44.0,40.0
1578,44.0,40.0
1579,44.0,40.0
1580,44.0,42.0
1581,44.0,42.0
1582,44.0,42.0
1583,44.0,41.0
1584,44.0,41.0
1585,44.0,41.0
1586,44.0,41.0
1587,44.0,41.0
1588,44.0,41.0
1589,44.0,40.0
1590,44.0,40.0
1591,44.0,40.0
1592,44.0,40.0
1593,44.0,41.0
1594,44.0,41.0
1595,44.0,41.0
1596,44.0,41.0
1597,44.0,40.0
1598,44.0,40.0
1599,44.0,40.0
1600,44.0,39.0
1601,44.0,41.0
1602,44.0,41.0
1603,44.0,40.0
1604,44.0,40.0
1605,44.0,40.0
1606,44.0,39.0
1607,44.0,39.0
1608,44.0,39.0
1609,44.0,39.0
1610,44.0,41.0
1611,44.0,40.0
1612,44.0,40.0
1613,44.0,40.0
1614,44.0,39.0
1615,44.0,41.0
1616,44.0,41.0
1617,44.0,41.0
1618,44.0,40.0
1619,44.0,40.0
1620,44.0,40.0
1621,44.0,40.0
1622,44.0,40.0
1623,44.0,39.0
1624,44.0,39.0
1625,44.0,41.0
1626,44.0,39.0
1627,44.0,39.0
1628,44.0,39.0
1629,44.0,39.0
1630,44.0,39.0
1631,44.0,39.0
1632,44.0,39.0
1633,44.0,38.0
1634,44.0,38.0
1635,44.0,37.0
1636,44.0,39.0
1637,44.0,39.0
1638,44.0,39.0
1639,44.0,39.0
1640,44.0,38.0
1641,44.0,38.0
1642,44.0,38.0
1643,44.0,38.0
1644,44.0,38.0
1645,44.0,38.0
1646,44.0,37.0
1647,44.0,37.0
1648,44.0,37.0
1649,44.0,37.0
1650,44.0,37.0
1651,45.0,38.0
1652,45.0,38.0
1653,45.0,38.0
1654,45.0,37.0
1655,45.0,38.0
1656,45.0,37.0
1657,45.0,37.0
1658,45.0,37.0
1659,45.0,36.0
1660,45.0,36.0
1661,45.0,36.0
1662,45.0,37.0
1663,45.0,37.0
1664,45.0,37.0
1665,45.0,37.0
1666,45.0,36.0
1667,45.0,36.0
1668,45.0,36.0
1669,45.0,36.0
1670,45.0,37.0
1671,45.0,37.0
1672,45.0,37.0
1673,45.0,36.0
1674,45.0,36.0
1675,45.0,36.0
1676,45.0,35.0
1677,45.0,37.0
1678,45.0,36.0
1679,45.0,36.0
1680,45.0,36.0
1681,45.0,36.0
1682,45.0,35.0
1683,45.0,35.0
1684,45.0,34.0
1685,45.0,34.0
1686,45.0,34.0
1687,45.0,34.0
1688,45.0,34.0
1689,45.0,34.0
1690,45.0,35.0
1691,45.0,34.0
1692,45.0,34.0
1693,45.0,33.0
1694,45.0,34.0
1695,45.0,35.0
1696,45.0,35.0
1697,45.0,35.0
1698,45.0,34.0
1699,45.0,17.0
1700,45.0,17.0
1701,45.0,17.0
1702,45.0,17.0
1703,45.0,18.0
1704,45.0,18.0
1705,45.0,18.0
1706,45.0,18.0
1707,45.0,18.0
1708,45.0,18.0
1709,45.0,18.0
1710,45.0,18.0
1711,45.0,19.0
1712,45.0,19.0
1713,45.0,19.0
1714,45.0,19.0
1715,45.0,19.0
1716,45.0,19.0
1717,45.0,19.0
1718,45.0,19.0
1719,45.0,19.0
1720,45.0,20.0
1721,45.0,20.0
1722,45.0,21.0
1723,45.0,21.0
1724,45.0,22.0
1725,45.0,22.0
1726,45.0,22.0
1727,45.0,22.0
1728,45.0,22.0
1729,45.0,22.0
1730,45.0,22.0
1731,45.0,22.0
1732,45.0,23.0
1733,45.0,23.0
1734,45.0,23.0
1735,45.0,23.0
1736,45.0,23.0
1737,45.0,23.0
1738,45.0,23.0
1739,45.0,23.0
1740,45.0,23.0
1741,45.0,24.0
1742,45.0,24.0
1743,45.0,24.0
1744,45.0,24.0
1745,45.0,24.0
1746,45.0,24.0
1747,45.0,24.0
1748,45.0,24.0
1749,45.0,25.0
1750,45.0,25.0
1751,45.0,25.0
1752,45.0,25.0
1753,45.0,25.0
1754,45.0,25.0
1755,45.0,25.0
1756,45.0,25.0
1757,45.0,26.0
1758,45.0,26.0
1759,45.0,26.0
1760,45.0,26.0
1761,45.0,26.0
1762,45.0,26.0
1763,45.0,26.0
1764,45.0,27.0
1765,45.0,27.0
1766,45.0,27.0
1767,45.0,27.0
1768,45.0,27.0
1769,45.0,27.0
1770,45.0,27.0
1771,45.0,27.0
1772,45.0,27.0
1773,45.0,27.0
1774,45.0,28.0
1775,45.0,28.0
1776,45.0,28.0
1777,45.0,28.0
1778,45.0,28.0
1779,45.0,28.0
1780,45.0,28.0
1781,45.0,28.0
1782,45.0,28.0
1783,45.0,29.0
1784,45.0,29.0
1785,45.0,29.0
1786,45.0,29.0
1787,45.0,29.0
1788,45.0,29.0
1789,45.0,29.0
1790,45.0,29.0
1791,45.0,29.0
1792,45.0,29.0
1793,45.0,30.0
1794,45.0,30.0
1795,45.0,30.0
1796,45.0,30.0
1797,45.0,30.0
1798,45.0,30.0
1799,45.0,30.0
1800,45.0,30.0
1801,45.0,30.0
1802,45.0,30.0
1803,45.0,31.0
1804,45.0,31.0
1805,45.0,31.0
1806,45.0,31.0
1807,45.0,31.0
1808,45.0,31.0
1809,45.0,31.0
1810,45.0,31.0
1811,45.0,31.0
1812,45.0,31.0
1813,45.0,32.0
1814,45.0,33.0
1815,45.0,33.0
1816,45.0,33.0
1817,45.0,33.0
1818,45.0,33.0
1819,45.0,33.0
1820,45.0,33.0
1821,45.0,33.0
1822,45.0,35.0
1823,45.0,35.0
1824,45.0,35.0
1825,45.0,35.0
1826,45.0,35.0
1827,45.0,20.0
1828,45.0,25.0
1829,45.0,34.0
1830,45.0,35.0
1831,45.0,35.0
1832,45.0,17.0
1833,45.0,21.0
1834,45.0,25.0
1835,45.0,26.0
1836,45.0,26.0
1837,45.0,27.0
1838,45.0,28.0
1839,45.0,28.0
1840,45.0,29.0
1841,45.0,30.0
1842,45.0,30.0
1843,45.0,30.0
1844,45.0,31.0
1845,45.0,31.0
1846,45.0,32.0
1847,45.0,17.0
1848,45.0,20.0
1849,45.0,25.0
1850,45.0,20.0
1851,45.0,20.0
1852,45.0,20.0
1853,45.0,20.0
1854,45.0,20.0
1855,45.0,20.0
1856,45.0,21.0
1857,45.0,21.0
1858,45.0,21.0
1859,45.0,21.0
1860,45.0,21.0
1861,45.0,21.0
1862,45.0,21.0
1863,45.0,21.0
1864,45.0,21.0
1865,45.0,21.0
1866,45.0,21.0
1867,45.0,22.0
1868,45.0,25.0
1869,45.0,25.0
1870,45.0,25.0
1871,45.0,25.0
1872,45.0,25.0
1873,45.0,25.0
1874,45.0,25.0
1875,45.0,25.0
1876,45.0,25.0
1877,45.0,25.0
1878,45.0,26.0
1879,45.0,26.0
1880,45.0,26.0
1881,45.0,26.0
1882,45.0,26.0
1883,45.0,26.0
1884,45.0,26.0
1885,45.0,26.0
1886,45.0,27.0
1887,45.0,27.0
1888,45.0,27.0
1889,45.0,27.0
1890,45.0,27.0
1891,45.0,27.0
1892,45.0,28.0
1893,45.0,28.0
1894,45.0,28.0
1895,45.0,28.0
1896,45.0,28.0
1897,45.0,28.0
1898,45.0,28.0
1899,45.0,28.0
1900,45.0,28.0
1901,45.0,28.0
1902,45.0,17.0
1903,45.0,30.0
1904,45.0,30.0
1905,45.0,30.0
1906,45.0,30.0
1907,45.0,30.0
1908,45.0,31.0
1909,45.0,31.0
1910,45.0,31.0
1911,45.0,31.0
1912,45.0,31.0
1913,45.0,31.0
1914,45.0,31.0
1915,45.0,32.0
1916,45.0,32.0
1917,45.0,32.0
1918,45.0,20.0
1919,45.0,32.0
1920,45.0,33.0
1921,45.0,33.0
1922,45.0,33.0
1923,45.0,33.0
1924,45.0,33.0
1925,45.0,33.0
1926,45.0,26.0
1927,45.0,26.0
1928,45.0,17.0
1929,45.0,33.0
1930,45.0,26.0
1931,45.0,26.0
1932,45.0,26.0
1933,45.0,26.0
1934,45.0,32.0
1935,45.0,17.0
1936,45.0,26.0
1937,45.0,26.0
1938,45.0,17.0
1939,45.0,32.0
1940,45.0,32.0
1941,45.0,32.0
1942,45.0,33.0
1943,46.0,32.0
1944,46.0,33.0
1945,46.0,17.0
1946,46.0,32.0
1947,46.0,32.0
1948,46.0,32.0
1949,46.0,33.0
1950,46.0,17.0
1951,46.0,33.0
1952,46.0,33.0
1953,46.0,17.0
1954,46.0,32.0
1955,46.0,32.0
1956,46.0,33.0
1957,46.0,32.0
1958,46.0,32.0
1959,46.0,32.0
1960,46.0,33.0
1961,46.0,17.0
1962,46.0,32.0
1963,46.0,32.0
1964,46.0,17.0
1965,46.0,32.0
1966,46.0,17.0
1967,46.0,33.0
1968,46.0,33.0
1969,46.0,32.0
1970,46.0,17.0
1971,46.0,32.0
1972,46.0,32.0
1973,46.0,33.0
1974,46.0,33.0
1975,46.0,32.0
1976,46.0,33.0
1977,46.0,17.0
1978,46.0,17.0
1979,46.0,33.0
1980,46.0,33.0
1981,46.0,33.0
1982,46.0,33.0
1983,46.0,17.0
1984,46.0,33.0
1985,46.0,33.0
1986,46.0,33.0
1987,46.0,33.0
1988,46.0,33.0
1989,46.0,17.0
1990,46.0,17.0
1991,46.0,33.0
1992,46.0,33.0
1993,46.0,33.0
1994,46.0,17.0
1995,46.0,33.0
1996,47.0,17.0
1997,47.0,33.0
1998,47.0,17.0
1999,47.0,17.0
2000,47.0,17.0
2001,47.0,17.0
2002,47.0,16.0
2003,47.0,16.0
2004,47.0,16.0
2005,47.0,16.0
2006,47.0,16.0
2007,47.0,16.0
2008,47.0,16.0
2009,47.0,16.0
2010,47.0,16.0
2011,48.0,16.0
2012,48.0,16.0
2013,48.0,17.0
2014,48.0,17.0
2015,48.0,17.0
2016,48.0,17.0
2017,48.0,17.0
2018,48.0,17.0
2019,48.0,17.0
2020,48.0,16.0
2021,48.0,16.0
2022,48.0,16.0
2023,48.0,16.0
2024,48.0,16.0
2025,48.0,16.0
2026,48.0,16.0
2027,49.0,16.0
2028,49.0,16.0
2029,49.0,16.0
2030,49.0,16.0
2031,49.0,16.0
2032,49.0,16.0
2033,49.0,16.0
2034,49.0,16.0
2035,49.0,16.0
2036,49.0,16.0
2037,49.0,16.0
2038,49.0,16.0
2039,49.0,16.0
2040,49.0,16.0
2041,49.0,16.0
2042,49.0,16.0
2043,49.0,16.0
2044,49.0,16.0
2045,49.0,16.0
2046,49.0,16.0
2047,50.0,16.0
2048,50.0,15.0
2049,50.0,15.0
2050,50.0,15.0
2051,50.0,15.0
2052,50.0,15.0
2053,50.0,15.0
2054,50.0,15.0
2055,50.0,15.0
2056,50.0,15.0
2057,50.0,15.0
2058,50.0,15.0
2059,50.0,16.0
2060,50.0,16.0
2061,50.0,16.0
2062,50.0,16.0
2063,50.0,16.0
2064,51.0,16.0
2065,51.0,16.0
2066,51.0,16.0
2067,51.0,16.0
2068,51.0,16.0
2069,51.0,16.0
2070,51.0,16.0
2071,51.0,16.0
2072,51.0,16.0
2073,51.0,16.0
2074,51.0,16.0
2075,51.0,16.0
2076,51.0,16.0
2077,51.0,16.0
2078,51.0,16.0
2079,51.0,16.0
2080,51.0,16.0
2081,51.0,16.0
2082,51.0,16.0
2083,51.0,16.0
2084,51.0,16.0
2085,51.0,16.0
2086,51.0,16.0
2087,51.0,16.0
2088,52.0,16.0
2089,52.0,16.0
2090,52.0,16.0
2091,52.0,16.0
2092,52.0,16.0
2093,52.0,16.0
2094,52.0,16.0
2095,52.0,16.0
2096,52.0,16.0
2097,52.0,16.0
2098,52.0,16.0
2099,52.0,16.0
2100,52.0,16.0
2101,52.0,16.0
2102,52.0,16.0
2103,52.0,16.0
2104,52.0,16.0
2105,52.0,16.0
2106,52.0,16.0
2107,52.0,16.0
2108,52.0,16.0
2109,52.0,16.0
2110,52.0,16.0
2111,52.0,16.0
2112,52.0,16.0
2113,52.0,16.0
2114,52.0,16.0
2115,52.0,16.0
2116,52.0,15.0
2117,52.0,15.0
2118,52.0,15.0
2119,52.0,16.0
2120,52.0,15.0
2121,52.0,16.0
2122,52.0,14.0
2123,52.0,15.0
2124,52.0,16.0
2125,52.0,15.0
2126,52.0,16.0
2127,52.0,16.0
2128,52.0,15.0
2129,52.0,14.0
2130,52.0,16.0
2131,52.0,15.0
2132,52.0,15.0
2133,52.0,15.0
2134,52.0,15.0
2135,52.0,14.0
2136,52.0,15.0
2137,52.0,15.0
2138,52.0,14.0
2139,52.0,15.0
2140,52.0,15.0
2141,52.0,14.0
2142,53.0,15.0
2143,53.0,15.0
2144,53.0,14.0
2145,53.0,15.0
2146,53.0,15.0
2147,53.0,14.0
2148,53.0,15.0
2149,53.0,15.0
2150,53.0,15.0
2151,53.0,15.0
2152,53.0,15.0
2153,53.0,15.0
2154,53.0,15.0
2155,53.0,15.0
2156,53.0,15.0
2157,53.0,15.0
2158,53.0,15.0
2159,53.0,15.0
2160,53.0,15.0
2161,53.0,15.0
2162,53.0,15.0
2163,53.0,15.0
2164,53.0,15.0
2165,53.0,15.0
2166,53.0,11.0
2167,53.0,11.0
2168,53.0,12.0
2169,53.0,12.0
2170,53.0,13.0
2171,53.0,11.0
2172,53.0,12.0
2173,53.0,12.0
2174,53.0,13.0
2175,53.0,11.0
2176,53.0,12.0
2177,53.0,12.0
2178,53.0,12.0
2179,53.0,13.0
2180,53.0,13.0
2181,53.0,14.0
2182,53.0,12.0
2183,53.0,12.0
2184,53.0,13.0
2185,53.0,13.0
2186,53.0,13.0
2187,53.0,13.0
2188,53.0,11.0
2189,53.0,14.0
2190,53.0,15.0
2191,53.0,13.0
2192,54.0,13.0
2193,54.0,15.0
2194,54.0,11.0
2195,54.0,14.0
2196,54.0,13.0
2197,54.0,13.0
2198,54.0,13.0
2199,54.0,14.0
2200,54.0,14.0
2201,54.0,15.0
2202,54.0,11.0
2203,54.0,14.0
2204,54.0,11.0
2205,54.0,14.0
2206,54.0,11.0
2207,54.0,14.0
2208,54.0,14.0
2209,54.0,11.0
2210,54.0,15.0
2211,54.0,14.0
2212,54.0,11.0
2213,54.0,14.0
2214,54.0,14.0
2215,54.0,15.0
2216,54.0,14.0
2217,54.0,14.0
2218,54.0,11.0
2219,54.0,11.0
2220,54.0,11.0
2221,54.0,11.0
2222,54.0,11.0
2223,54.0,11.0
2224,54.0,11.0
2225,54.0,11.0
2226,54.0,11.0
2227,54.0,11.0
2228,54.0,11.0
2229,55.0,11.0
2230,55.0,11.0
2231,55.0,11.0
2232,55.0,11.0
2233,55.0,11.0
2234,55.0,11.0
2235,55.0,11.0
2236,55.0,11.0
2237,55.0,11.0
2238,55.0,11.0
2239,55.0,11.0
2240,55.0,11.0
2241,55.0,11.0
2242,55.0,11.0
2243,55.0,11.0
2244,55.0,11.0
2245,55.0,11.0
2246,55.0,11.0
2247,56.0,11.0
2248,56.0,11.0
2249,56.0,11.0
2250,56.0,11.0
2251,56.0,11.0
2252,56.0,11.0
2253,56.0,11.0
2254,56.0,11.0
2255,56.0,11.0
2256,56.0,11.0
2257,56.0,11.0
2258,56.0,11.0
2259,56.0,11.0
2260,56.0,11.0
2261,56.0,11.0
2262,56.0,11.0
2263,56.0,11.0
2264,56.0,11.0
2265,56.0,13.0
2266,57.0,11.0
2267,57.0,12.0
2268,57.0,13.0
2269,57.0,13.0
2270,57.0,12.0
2271,57.0,12.0
2272,57.0,11.0
2273,57.0,13.0
2274,57.0,13.0
2275,57.0,12.0
2276,57.0,12.0
2277,57.0,13.0
2278,57.0,13.0
2279,57.0,12.0
2280,57.0,13.0
2281,57.0,11.0
2282,57.0,12.0
2283,57.0,11.0
2284,57.0,13.0
2285,57.0,13.0
2286,57.0,12.0
2287,57.0,11.0
2288,57.0,13.0
2289,57.0,13.0
2290,57.0,11.0
2291,57.0,13.0
2292,57.0,13.0
2293,57.0,13.0
2294,57.0,12.0
2295,57.0,11.0
2296,57.0,11.0
2297,57.0,13.0
2298,57.0,13.0
2299,57.0,11.0
2300,57.0,12.0
2301,57.0,12.0
2302,57.0,13.0
2303,57.0,13.0
2304,57.0,12.0
2305,57.0,12.0
2306,57.0,12.0
2307,57.0,13.0
2308,57.0,12.0
2309,57.0,12.0
2310,57.0,13.0
2311,57.0,12.0
2312,57.0,12.0
2313,57.0,13.0
2314,57.0,12.0
2315,57.0,12.0
2316,57.0,13.0
2317,57.0,13.0
2318,57.0,12.0
2319,57.0,13.0
2320,57.0,13.0
2321,57.0,12.0
2322,57.0,12.0
2323,57.0,13.0
2324,57.0,12.0
2325,57.0,12.0
2326,57.0,13.0
2327,57.0,12.0
2328,57.0,12.0
2329,57.0,13.0
2330,57.0,12.0
2331,57.0,13.0
2332,57.0,12.0
2333,57.0,12.0
2334,57.0,12.0
2335,57.0,12.0
2336,57.0,13.0
2337,57.0,13.0
2338,57.0,13.0
2339,57.0,12.0
2340,57.0,12.0
2341,57.0,12.0
2342,57.0,13.0
2343,57.0,13.0
2344,57.0,12.0
2345,57.0,13.0
2346,57.0,13.0
2347,57.0,13.0
2348,57.0,12.0
2349,57.0,11.0
2350,57.0,11.0
2351,57.0,12.0
2352,57.0,12.0
2353,57.0,12.0
2354,57.0,12.0
2355,57.0,13.0
2356,57.0,13.0
2357,57.0,13.0
2358,57.0,11.0
2359,57.0,13.0
2360,57.0,12.0
2361,58.0,12.0
2362,58.0,13.0
2363,58.0,13.0
2364,58.0,12.0
2365,58.0,12.0
2366,58.0,13.0
2367,58.0,13.0
2368,58.0,13.0
2369,58.0,11.0
2370,58.0,13.0
2371,58.0,11.0
2372,58.0,12.0
2373,58.0,13.0
2374,58.0,12.0
2375,58.0,11.0
2376,58.0,12.0
2377,58.0,11.0
2378,58.0,13.0
2379,58.0,11.0
2380,58.0,13.0
2381,58.0,13.0
2382,58.0,13.0
2383,58.0,13.0
2384,58.0,13.0
2385,58.0,13.0
2386,58.0,13.0
2387,58.0,13.0
2388,58.0,13.0
2389,58.0,13.0
2390,58.0,13.0
2391,58.0,13.0
2392,58.0,13.0
2393,58.0,13.0
2394,58.0,13.0
2395,59.0,13.0
2396,59.0,13.0
2397,59.0,13.0
2398,59.0,13.0
2399,59.0,13.0
2400,59.0,13.0
2401,59.0,13.0
2402,59.0,13.0
2403,59.0,13.0
2404,59.0,13.0
2405,59.0,13.0
2406,59.0,13.0
2407,59.0,13.0
2408,59.0,13.0
2409,59.0,13.0
2410,59.0,13.0
2411,59.0,13.0
2412,59.0,13.0
2413,59.0,13.0
2414,59.0,13.0
2415,59.0,13.0
2416,59.0,13.0
2417,59.0,13.0
2418,59.0,13.0
2419,59.0,13.0
2420,59.0,13.0
2421,59.0,13.0
2422,60.0,13.0
2423,60.0,13.0
2424,60.0,13.0
2425,60.0,13.0
2426,60.0,14.0
2427,60.0,14.0
2428,60.0,14.0
2429,60.0,14.0
2430,60.0,14.0
2431,60.0,13.0
2432,60.0,13.0
2433,60.0,13.0
2434,60.0,13.0
2435,60.0,13.0
2436,60.0,14.0
2437,60.0,13.0
2438,60.0,13.0
2439,60.0,13.0
2440,60.0,14.0
2441,60.0,13.0
2442,60.0,13.0
2443,60.0,13.0
2444,60.0,13.0
2445,60.0,14.0
2446,60.0,13.0
2447,60.0,14.0
2448,60.0,14.0
2449,60.0,13.0
2450,60.0,13.0
2451,60.0,14.0
2452,60.0,13.0
2453,60.0,14.0
2454,60.0,14.0
2455,60.0,14.0
2456,60.0,13.0
2457,60.0,13.0
2458,60.0,13.0
2459,60.0,14.0
2460,60.0,13.0
2461,60.0,13.0
2462,60.0,13.0
2463,60.0,13.0
2464,60.0,13.0
2465,60.0,13.0
2466,60.0,14.0
2467,60.0,13.0
2468,60.0,14.0
2469,60.0,14.0
2470,61.0,13.0
2471,61.0,14.0
2472,61.0,14.0
2473,61.0,13.0
2474,61.0,13.0
2475,61.0,14.0
2476,61.0,14.0
2477,61.0,13.0
2478,61.0,14.0
2479,61.0,14.0
2480,61.0,14.0
2481,61.0,14.0
2482,61.0,14.0
2483,61.0,14.0
2484,61.0,14.0
2485,61.0,14.0
2486,61.0,14.0
2487,61.0,14.0
2488,61.0,14.0
2489,61.0,14.0
2490,61.0,14.0
2491,61.0,14.0
2492,61.0,14.0
2493,61.0,14.0
2494,61.0,14.0
2495,61.0,13.0
2496,62.0,13.0
2497,62.0,13.0
2498,62.0,13.0
2499,62.0,13.0
2500,62.0,14.0
2501,62.0,14.0
2502,62.0,14.0
2503,62.0,14.0
2504,62.0,14.0
2505,62.0,14.0
2506,62.0,14.0
2507,62.0,14.0
2508,62.0,14.0
2509,62.0,14.0
2510,62.0,14.0
2511,62.0,14.0
2512,62.0,14.0
2513,62.0,14.0
2514,62.0,14.0
2515,62.0,14.0
2516,62.0,13.0
2517,63.0,14.0
2518,63.0,14.0
2519,63.0,14.0
2520,63.0,14.0
2521,63.0,13.0
2522,63.0,14.0
2523,63.0,14.0
2524,63.0,13.0
2525,63.0,13.0
2526,63.0,13.0
2527,63.0,14.0
2528,63.0,13.0
2529,63.0,13.0
2530,63.0,13.0
2531,63.0,13.0
2532,63.0,13.0
2533,63.0,14.0
2534,63.0,14.0
2535,63.0,13.0
2536,63.0,13.0
2537,63.0,13.0
2538,63.0,13.0
2539,63.0,14.0
2540,63.0,13.0
2541,63.0,13.0
2542,63.0,13.0
2543,63.0,14.0
2544,63.0,14.0
2545,63.0,13.0
2546,63.0,13.0
2547,63.0,13.0
2548,63.0,14.0
2549,63.0,14.0
2550,63.0,13.0
2551,63.0,13.0
2552,63.0,14.0
2553,63.0,13.0
2554,63.0,13.0
2555,63.0,13.0
2556,63.0,13.0
2557,63.0,13.0
2558,63.0,13.0
2559,63.0,13.0
2560,63.0,13.0
2561,63.0,13.0
2562,63.0,13.0
2563,63.0,13.0
2564,63.0,13.0
2565,63.0,13.0
2566,63.0,13.0
2567,63.0,13.0
2568,63.0,13.0
2569,63.0,13.0
2570,64.0,13.0
2571,64.0,13.0
2572,64.0,13.0
2573,64.0,11.0
2574,64.0,12.0
2575,64.0,12.0
2576,64.0,13.0
2577,64.0,11.0
2578,64.0,12.0
2579,64.0,12.0
2580,64.0,12.0
2581,64.0,12.0
2582,64.0,11.0
2583,64.0,12.0
2584,64.0,12.0
2585,64.0,13.0
2586,64.0,11.0
2587,64.0,11.0
2588,64.0,12.0
2589,64.0,12.0
2590,64.0,13.0
2591,64.0,11.0
2592,64.0,11.0
2593,64.0,12.0
2594,64.0,12.0
2595,64.0,13.0
2596,64.0,11.0
2597,64.0,12.0
2598,64.0,12.0
2599,64.0,11.0
2600,64.0,12.0
2601,64.0,12.0
2602,64.0,13.0
2603,64.0,11.0
2604,64.0,11.0
2605,64.0,11.0
2606,64.0,13.0
2607,64.0,11.0
2608,64.0,12.0
2609,64.0,11.0
2610,64.0,13.0
2611,64.0,12.0
2612,64.0,11.0
2613,64.0,11.0
2614,64.0,12.0
2615,64.0,13.0
2616,64.0,11.0
2617,64.0,12.0
2618,64.0,12.0
2619,64.0,13.0
2620,64.0,13.0
2621,64.0,11.0
2622,64.0,13.0
